djk_id	djk_text	eng_id	eng_text
13542	Na so meke wi e feti moo enke ala taa sani, fu libi piisii en anga ala san wi e du anga sikin ya. Te u sa doo a nyun sikin a tapu anda seefi tu.	13542	Wherefore we labour, that, whether present or absent, we may be accepted of him.
13543	Bika u ala o go doo na a kuutu sutuu fu Kelestesi fesi. Da ibiiwan o fende a paiman di fiti fa a libi anga sikin ya. Den di dini en bun makandii anga den di á dini en bun.	13543	For we must all appear before the judgment seat of Christ; that every one may receive the things done in his body, according to that he hath done, whether it be good or bad.
13544	We, wi kon sabi ya fa u mu libi lesipeki en. Da u nái sipowtu! Ma wi e suku fu soi taawan a leti denki ya tu. Masaa Gadu e si a leti fasi fu wi ya. Mi denki u anda seefi konsensi e piki u dati tu.	13544	Knowing therefore the terror of the Lord, we persuade men; but we are made manifest unto God; and I trust also are made manifest in your consciences.
13545	Mi nái taki dati baka fu gafa wiseefi a u anda. Ma na fu gi u kankan, fu sabi soi siteeman fa wi ya de. Da u sa poi piki den. Bika den e gafa anga switi taki soi fa den bigi anga taanga. Doose fu den libi e soi so, ma inise di u nái si dati á de so.	13545	For we commend not ourselves again unto you, but give you occasion to glory on our behalf, that ye may have somewhat to answer them which glory in appearance, and not in heart.
13546	Den e kaagi wi ya taki, wi e kon taki sani anda enke wi fusutan nái wooko moo. Ma den á sabi fa wi ati de fu dini Masaa Gadu fa a wani. Da anga kiin fusutan wi e taki, fu ala dati mu tyai yeepi gi u de.	13546	For whether we be beside ourselves, it is to God: or whether we be sober, it is for your cause.
13547	Bika san e toosi wi fu tyai a bosikopu ya na di u kon sabi san Kelestesi du. A lobi ala sama, meke a teke dede taki, u mokisa dede anga en de.	13547	For the love of Christ constraineth us; because we thus judge, that if one died for all, then were all dead:
13548	A dede di a teke taki, useefi dede de kaba. Da wi di fende a nyun libi ya mu kaba waka piisii useefi ati namo. Ma bigin libi piisii en di teke u peesi dede, ma a weki kon a libi ya baka.	13548	And that he died for all, that they which live should not henceforth live unto themselves, but unto him which died for them, and rose again.
13549	Da kaba keli fa sama bigi anga wan goontapu fasi. Na a fasi de u be e keli Kelestesi fosi u be toon biibisama. Ma dati á mu de so moo.	13549	Wherefore henceforth know we no man after the flesh: yea, though we have known Christ after the flesh, yet now henceforth know we him no more.
13550	Bika wi di mokisa libi anga en toon wan hii nyun sowtu sama. A haw fasi fu libi kaba, meke wan hii nyun fasi kon de di kengi anga dati.	13550	Therefore if any man be in Christ, he is a new creature: old things are passed away; behold, all things are become new.
13551	Na Masaa Gadu ala a yeepi de komoto. A meke Kelestesi dede tyai wi kon de bun gi enseefi, toon mati fi en. Ne a sende wi ya e paati a bosikopu de taki, na so sama e kon de switi anga en, fu toon mati fi en.	13551	And all things are of God, who hath reconciled us to himself by Jesus Christ, and hath given to us the ministry of reconciliation;
13552	A bosikopu ya e soi fa a sende Kelestesi kon puu feyanti fasi fu sama toon mati fi en. Ai figi takuudu anga ogii puu a kaagi fu sitaafu. Na so a sende wi fu bali ala se fa sama sa toon mati fi en.	13552	To wit, that God was in Christ, reconciling the world unto himself, not imputing their trespasses unto them; and hath committed unto us the word of reconciliation.
13553	Da wi ya taampu a Kelestesi peesi, fu waka lontu. A leli di wi e gi na Masaa Gadu taki di abi ala kaakiti. We, da wi teke Kelestesi peesi e sende u ya taki, teke fa Masaa Gadu poti fu toon mati fi en, da a ati kon de switi anga en.	13553	Now then we are ambassadors for Christ, as though God did beseech you by us: we pray you in Christ's stead, be ye reconciled to God.
13554	Bika na Kelestesi di noiti abi takuudu anga ogii, ne Masaa Gadu kengi en poti a u peesi. Da a teke a sitaafu fu wi takuudu anga ogii, meke sama mokisa libi anga en kon de bun gi Masaa Gadu kaba.	13554	For he hath made him to be sin for us, who knew no sin; that we might be made the righteousness of God in him.
13555	Da wi di e wooko makandii anga Masaa Gadu ya e bali u anda taki, luku bun! A gi u paadon sondee useefi wooko fu fende dati. Ma u á mu wisiwasi a sani ya taki, u komoto go baka a ini takuu libi.	13555	We then, as workers together with him, beseech you also that ye receive not the grace of God in vain.
13556	Bika wan peesi sikiifi a ini en Buku taki: “Di mi yuu doo fu yeepi, ne mi yee a begi fu u. Na mi yuu di fiti fu sende a Yeepiman.” Da aliki ya! Ne en yuu di fiti doo ya tuu, fu sende a Yeepiman.	13556	(For he saith, I have heard thee in a time accepted, and in the day of salvation have I succoured thee: behold, now is the accepted time; behold, now is the day of salvation.)
13557	Da wi ya nái du sani fu tapu pasi gi taawan a Masaa Gadu bosikopu di wi e tyai. Bika wi o meke den á teke a biibi.	13557	Giving no offence in any thing, that the ministry be not blamed:
13558	Ma u e du doo taki seefi, fu soi fa na tuutuu fasi wi e dini Masaa Gadu. Na so u e oli pasensi pasa ala sowtu banowtu anga banda fu sama. Te toko kon fu buuya wi tu. A ini ala sowtu taanga libi seefi.	13558	But in all things approving ourselves as the ministers of God, in much patience, in afflictions, in necessities, in distresses,
13559	A ini fonfon doo tei fiingi a dunguu osu. Te sama miti a bosu e pii ain gi wi fu kii wi. Soseefi a ini tyotyo wooko pasa neti sondee siibi. Son leisi anga ala angii bee seefi.	13559	In stripes, in imprisonments, in tumults, in labours, in watchings, in fastings;
13560	Ma wi e tan poti ede ete sondee takuu pakisei. U e fusutan fa fu piisii Masaa Gadu ete. U e teke pasensi libi switi anga taawan ete. Na so u e wooko enke fa a Jeje fi en wani anga fa Masaa Gadu taki fu lobi tuutuu.	13560	By pureness, by knowledge, by longsuffering, by kindness, by the Holy Ghost, by love unfeigned,
13561	Ala yuu u de fu taki Masaa Gadu tuutuu bosikopu di e wooko kaakiti fasi. Wan se, u e tan libi fa a fiti en. A taase, u e tan leli taawan en bosikopu fu tapu a mofu fu siteeman di e kaagi wi biibi.	13561	By the word of truth, by the power of God, by the armour of righteousness on the right hand and on the left,
13562	Sama e hei ofu lagi wi, den e gafa ofu kosi wi, u nái luku. Wi di e taki a tuutuu sani, ma son sama e kai wi leiman ete.	13562	By honour and dishonour, by evil report and good report: as deceivers, and yet true;
13563	Wi taampu a Kelestesi peesi, fu wooko. U anda sabi dati. Ma son sama á wani teke dati. Da ala yuu wi de a dede mofu, ma Masaa Gadu e oli u a libi. U e teke fonfon, ma kii fu wi á poi fende peesi!	13563	As unknown, and yet well known; as dying, and, behold, we live; as chastened, and not killed;
13564	Buduufu e miti wi, ma piisii fu Masaa Gadu de a wi ete. U de enke pootiman, ma na wi e tyai a bosikopu fu gaan gudu gi sama. Tuutuu! Wi gei sama sondee gudu, ma na wi Masaa Gadu gi ala gudu di enseefi abi!	13564	As sorrowful, yet alway rejoicing; as poor, yet making many rich; as having nothing, and yet possessing all things.
13565	Mi lobi biibiwan a Kolenti Foto de! Wi ya á kibii wi fii gi u anda. U puu u hii ati gi u de.	13565	O ye Corinthians, our mouth is open unto you, our heart is enlarged.
13566	Wi á wooko anga pikin pisi fu u ati namo soi u de lobi. Kweti! Na u anda wooko so anga wi ya.	13566	Ye are not straitened in us, but ye are straitened in your own bowels.
13567	Ma mi o taki anga u de now enke fa dda e leli en pikin. U opo a dipi fu u ati anda lobi wi ya baka.	13567	Now for a recompence in the same, (I speak as unto my children,) be ye also enlarged.
13568	U á mu tyai u biibi libi sipowtu fasi a mindii fu sama di libi nái waka biibi fasi. Leti fasi anga kukutu fasi nái go. A biibi fasi anga goontapu fasi kengi enke fa kiin fu debooko kengi anga dunguu neti.	13568	Be ye not unequally yoked together with unbelievers: for what fellowship hath righteousness with unrighteousness? and what communion hath light with darkness?
13569	Kelestesi anga didibii den e kai Beliyali á poi go! Na so biibiwan seefi kengi anga sama di nái biibi.	13569	And what concord hath Christ with Belial? or what part hath he that believeth with an infidel?
13570	A kulu biibisama na san a libilibi Masaa Gadu teke enke en osu fu tan. Da en osu nái go anga afokodeei sani. Wan peesi sikiifi a ini en Buku taki: “Mi o teke peesi a mi sama, fu waka a den mindii. Mi o de den Gadu, da den de mi foluku.”	13570	And what agreement hath the temple of God with idols? for ye are the temple of the living God; as God hath said, I will dwell in them, and walk in them; and I will be their God, and they shall be my people.
13571	Wan taa peesi sikiifi baka taki: “Mi e sende u fu komoto a mindii sama, di nái waka a mi baka. Wai gi ibii takuu fasi fu den. Da mi o teke u fu miseefi.”	13571	Wherefore come out from among them, and be ye separate, saith the Lord, and touch not the unclean thing; and I will receive you,
13572	“Da mi o de enke lobi Tata gi u, da u de mi umanpikin anga manpikin. Na so mi enke Masaa Gadu, di abi ala makiti e taki.”	13572	And will be a Father unto you, and ye shall be my sons and daughters, saith the Lord Almighty.
13573	Mi lobi biibiwan! Masaa Gadu paamisi wi den sani de. Da meke dati gi u kankan fu libi apaiti fasi anga u sikin. Towe ala takuu pakisei kiin yu fusutan a ini yu ede. Libi, fu gi Masaa Gadu gaandi. Kenisi anga san nái piisii en.	13573	Having therefore these promises, dearly beloved, let us cleanse ourselves from all filthiness of the flesh and spirit, perfecting holiness in the fear of God.
13574	Mi e begi u taki, gi wi ya u hii ati. Denki fa noiti wi libi kukutu fasi anga u de. Noiti u tyai poli gi u de biibi libi. Noiti u koli u suku wini gi u seefi namo.	13574	Receive us; we have wronged no man, we have corrupted no man, we have defrauded no man.
13575	Mi nái taki ala dati fu soi enke sama de ape e kaagi wi ya fu den sani de. Ma na fa mi be taki kaba. A ná sipowtu lobi u lobi u de na ati. Dede ofu libi á poi tapu dati.	13575	I speak not this to condemn you: for I have said before, that ye are in our hearts to die and live with you.
13576	Da mi e opo mi ati taki anga ala gaan fitoow anga u. Mi e gafa u taanga taki, a ná sipowtu koo ati u e gi mi anga u biibi libi de. U e piisii mi pasa ala toko di e miti wi ya seefi.	13576	Great is my boldness of speech toward you, great is my glorying of you: I am filled with comfort, I am exceeding joyful in all our tribulation.
13577	Bika di wi ya be doo Masadoniya pisiwataa, da tyotyo be meke u ná abi losutu. Sama be tapu wi e meke toko anga a leli fu Masaa Gadu. Den be lontu wi ala se. Da wi ati be fuu anga booko ede fu anda.	13577	For, when we were come into Macedonia, our flesh had no rest, but we were troubled on every side; without were fightings, within were fears.
13578	Ma gaantangi fu Masaa Gadu di e koo saka fasi sama ati. Bika a be meke Titesi komoto a u anda kon doo wi ya, ne dati koo wi ati ya.	13578	Nevertheless God, that comforteth those that are cast down, comforted us by the coming of Titus;
13579	Ma a ná dati wawan. Moomoo di a taigi wi ya taki u anda biibi libi tyai bun gi en. Soseefi u e buduufu de anga ala booko ede piiti ati fu mi ede. Tuutuu a hii fasi fu u ape gi mi ya piisii.	13579	And not by his coming only, but by the consolation wherewith he was comforted in you, when he told us your earnest desire, your mourning, your fervent mind toward me; so that I rejoiced the more.
13580	Ma u be buduufu de fu sani di mi be sikiifi a biifi sende gi u de. Da a ná dati piisii mi ya so. Ma na a yeepi di dati tyai gi u de. Da a bun gi mi taki, mi be sikiifi u so. Mi si taki, a sutu u ati.	13580	For though I made you sorry with a letter, I do not repent, though I did repent: for I perceive that the same epistle hath made you sorry, though it were but for a season.
13581	Da mi e piisii ya, ma a ná fu di mi be sikiifi sani di buduufu u de! Ma na di a buduufu de, meke u daai libi. Na so a wani u mu buduufu, fu fende bun. Da a kon, fa mi meke u buduufu á tyai ogii gi u.	13581	Now I rejoice, not that ye were made sorry, but that ye sorrowed to repentance: for ye were made sorry after a godly manner, that ye might receive damage by us in nothing.
13582	Bika buduufu fa Masaa Gadu wani e tyai yeepi, fu meke sama fende bun. Da ala a buduufu de e komoto baka. Ma goontapu buduufu nái meke sama fende bun so. Ma ai tyai paati kon gi sama anga Masaa Gadu tego.	13582	For godly sorrow worketh repentance to salvation not to be repented of: but the sorrow of the world worketh death.
13583	Buduufu fa Masaa Gadu wani tyai wini a u de. U e feti now tapu sama a ogii. U wani mi sabi fa u e bali den. U ati e boon a sama di á wani yee. U e feele Masaa Gadu sitaafu. U wani takuuduman fende paiman. U e angii fu mi kon si fa u wani teke taki. We, da u á engee go na a takuuse de.	13583	For behold this selfsame thing, that ye sorrowed after a godly sort, what carefulness it wrought in you, yea, what clearing of yourselves, yea, what indignation, yea, what fear, yea, what vehement desire, yea, what zeal, yea, what revenge! In all things ye have approved yourselves to be clear in this matter.
13584	We, mi á be sikiifi a biifi gi u fu booko ede anga a sama di be du a ogii de. A ná fu be teke se fu sama di a be du a ogii de tu. Ma na fu useefi be sa keli a Masaa Gadu fesi luku, efu u e lesipeki mi taki sai.	13584	Wherefore, though I wrote unto you, I did it not for his cause that had done the wrong, nor for his cause that suffered wrong, but that our care for you in the sight of God might appear unto you.
13585	Namo fa u wooko de koo wi ya ati. Bika u du san mi be sende u. Moomoo seefi, a piisii wi ya fa u wooko anga Titesi de. Wi si taki, a piisii enseefi. Bika u ala tyai bun gi en biibi libi de.	13585	Therefore we were comforted in your comfort: yea, and exceedingly the more joyed we for the joy of Titus, because his spirit was refreshed by you all.
